   193/599    0.491G    0.0484   0.01616         0   0.02873  0.006149   0.09944        54       224    0.8261    0.7663    0.7931    0.3752   0.04186  0.009153         0
   194/599    0.491G   0.04938   0.01623         0   0.02898  0.006061    0.1006        63       224    0.8672    0.7495    0.7959    0.3777   0.04239  0.009028         0
   195/599    0.491G   0.04849   0.01589         0   0.02831  0.006094   0.09878        48       224    0.8972    0.7601    0.8294    0.4004    0.0417  0.009201         0
   196/599    0.491G   0.04889   0.01574         0   0.02897  0.005937   0.09954        49       224    0.8842     0.762     0.808    0.3516   0.04327  0.009087         0
   197/599    0.491G   0.04812   0.01573         0   0.02854  0.006243   0.09863        53       224     0.887     0.783    0.8357    0.4106   0.04124  0.008854         0
   198/599    0.491G   0.04908   0.01641         0   0.02904  0.006071    0.1006        53       224    0.8238    0.7745    0.7957    0.3558   0.04201  0.009009         0
   199/599    0.491G   0.04899     0.016         0   0.02836  0.006314   0.09966        48       224    0.8354    0.7919    0.8069    0.3522   0.04189  0.009134         0
   200/599    0.491G    0.0488    0.0158         0   0.02877  0.006024    0.0994        53       224    0.8265    0.7792     0.812    0.3911   0.04179  0.009052         0
   201/599    0.491G   0.04893    0.0163         0   0.02897  0.006212    0.1004        53       224    0.8744    0.7831    0.8277    0.4131   0.04136  0.009013         0
   202/599    0.491G   0.04949   0.01603         0   0.02889  0.006017    0.1004        44       224    0.8624    0.7452    0.8106    0.3847   0.04131  0.009025         0
   203/599    0.491G   0.04913   0.01597         0   0.02931   0.00604    0.1004        57       224    0.8484    0.7962    0.8283    0.3936   0.04166  0.008956         0
   204/599    0.491G   0.04807   0.01603         0   0.02794  0.006143   0.09818        67       224    0.8414    0.7661    0.8022    0.3779   0.04127  0.009056         0
   205/599    0.491G   0.04871   0.01578         0   0.02769  0.006488   0.09866        57       224    0.8436    0.7728    0.8134     0.384   0.04153  0.008943         0
   206/599    0.491G   0.04769   0.01605         0   0.02841  0.006258   0.09841        54       224    0.8391    0.7877    0.8018     0.381   0.04164  0.009032         0
   207/599    0.491G   0.04827   0.01594         0    0.0284  0.006003   0.09862        47       224    0.8734    0.7617     0.807    0.3912   0.04138  0.009036         0
   208/599    0.491G   0.04851   0.01583         0    0.0284  0.006006   0.09875        80       224    0.8871    0.7707    0.8292    0.3964   0.04163  0.008823         0
   209/599    0.491G   0.04836   0.01601         0   0.02896  0.006048   0.09938        55       224    0.9001    0.7516    0.8325    0.4099   0.04132  0.008894         0
   210/599    0.491G   0.04785     0.016         0   0.02734  0.005736   0.09692        62       224    0.8496    0.7919    0.8185    0.3754   0.04109  0.008889         0
   211/599    0.491G   0.04802   0.01571         0   0.02848  0.006087    0.0983        50       224    0.8764    0.7981     0.835    0.4047   0.04076  0.008861         0
   212/599    0.491G   0.04888   0.01631         0   0.02907  0.005964    0.1002        57       224    0.8611    0.7771    0.8225     0.391   0.04055  0.009257         0
   213/599    0.491G   0.04817   0.01572         0   0.02838  0.005984   0.09826        58       224    0.8612    0.7771    0.8306    0.3979   0.04088  0.008927         0
   214/599    0.491G   0.04868   0.01589         0   0.02866  0.006137   0.09937        67       224    0.9061     0.758    0.8328    0.3909   0.04144  0.008772         0
   215/599    0.491G   0.04879   0.01623         0   0.02868  0.006143   0.09984        58       224    0.9042    0.7665    0.8222    0.4081   0.04074  0.008831         0
   216/599    0.491G   0.04807   0.01607         0   0.02824  0.006207    0.0986        45       224    0.8603    0.7728    0.8278     0.418   0.04066  0.008836         0
   217/599    0.491G   0.04828   0.01588         0   0.02811   0.00599   0.09826        56       224    0.8679    0.7813    0.8322    0.4108   0.04057  0.008908         0
   218/599    0.491G   0.04739   0.01563         0   0.02758  0.006058   0.09666        54       224    0.8642    0.7983    0.8317    0.3888   0.04126  0.008961         0
   219/599    0.491G   0.04799    0.0161         0   0.02823  0.005839   0.09815        70       224    0.8679     0.781    0.8304     0.397   0.04106  0.008822         0
   220/599    0.491G   0.04817    0.0154         0    0.0282  0.006074   0.09784        53       224    0.8841    0.7941    0.8357    0.4023   0.04089  0.008846         0
   221/599    0.491G   0.04819   0.01552         0   0.02809  0.006038   0.09784        67       224    0.8622    0.7856    0.8189    0.4043   0.04052  0.008864         0
   222/599    0.491G   0.04805    0.0154         0   0.02805  0.006225   0.09772        60       224    0.8785    0.7537    0.8292    0.4027    0.0406  0.008845         0
   223/599    0.491G   0.04849   0.01582         0    0.0285  0.006135   0.09894        71       224    0.8802    0.7813    0.8302     0.423   0.04065  0.008752         0
   224/599    0.491G   0.04861   0.01564         0   0.02921  0.005946    0.0994        57       224    0.8869    0.7707      0.83    0.4115   0.04087  0.008723         0
   225/599    0.491G   0.04821   0.01585         0   0.02826  0.006109   0.09843        52       224    0.8498    0.7685    0.8155    0.4091   0.04104  0.008759         0
   226/599    0.491G   0.04766   0.01591         0   0.02786  0.006066    0.0975        66       224    0.8533    0.7919    0.8332    0.4154   0.04063  0.008822         0
   227/599    0.491G   0.04898   0.01593         0   0.02846  0.005907   0.09927        56       224    0.8888    0.7983    0.8429    0.4133   0.04057  0.008804         0
   228/599    0.491G   0.04762   0.01621         0   0.02735  0.006014    0.0972        53       224    0.8456    0.7792    0.8293    0.4037    0.0411  0.008724         0
   229/599    0.491G   0.04809   0.01562         0   0.02842  0.006146   0.09828        56       224    0.8819    0.7813    0.8313     0.406   0.04054  0.008821         0
   230/599    0.491G   0.04824   0.01601         0   0.02835  0.006018   0.09861        55       224    0.9017    0.7643    0.8398    0.4243   0.04043  0.008707         0
   231/599    0.491G   0.04851   0.01605         0   0.02875   0.00608   0.09939        51       224    0.8813    0.7724    0.8195    0.3988   0.04073  0.008797         0
   232/599    0.491G   0.04795   0.01572         0   0.02853  0.005951   0.09815        64       224     0.884    0.7643    0.8297    0.4046   0.04092  0.008804         0
   233/599    0.491G   0.04821   0.01572         0   0.02798  0.005913   0.09782        56       224    0.8978    0.7834     0.847    0.4233   0.04013  0.008687         0
   234/599    0.491G   0.04894   0.01596         0   0.02841  0.005957   0.09926        49       224    0.9154    0.7579    0.8364    0.4193   0.04036  0.008789         0
   235/599    0.491G   0.04801   0.01578         0   0.02768  0.005921   0.09739        53       224    0.8975    0.7811    0.8307    0.3981    0.0406   0.00875         0
   236/599    0.491G   0.04777   0.01547         0   0.02824  0.005997   0.09748        62       224    0.8716    0.7792    0.8214    0.4115   0.04073  0.008761         0
   237/599    0.491G   0.04782   0.01607         0   0.02789  0.005861   0.09764        55       224    0.8824    0.7856    0.8254    0.4121   0.04028   0.00871         0
   238/599    0.491G   0.04798   0.01568         0    0.0282  0.005781   0.09764        49       224    0.8817    0.7919    0.8373    0.4209   0.04024  0.008706         0
   239/599    0.491G   0.04845    0.0158         0   0.02867  0.005962   0.09888        64       224    0.8803    0.7961     0.836    0.4256   0.04051  0.008661         0
   240/599    0.491G    0.0481   0.01542         0   0.02804  0.005881   0.09744        60       224    0.9037    0.7768    0.8384    0.4143   0.04048  0.008704         0
   241/599    0.491G   0.04849   0.01562         0   0.02784  0.005994   0.09795        51       224    0.8578    0.8067    0.8266    0.4088   0.04041  0.008748         0
   242/599    0.491G   0.04766   0.01575         0   0.02739  0.006175   0.09697        53       224    0.8956    0.7495    0.8234    0.4147   0.04028  0.008674         0
   243/599    0.491G   0.04807   0.01598         0   0.02771   0.00596   0.09772        71       224    0.8782    0.7983    0.8382    0.4283   0.04002  0.008625         0
   244/599    0.491G   0.04849   0.01597         0   0.02724  0.005981   0.09768        59       224    0.8768    0.7854    0.8244    0.4115   0.03976  0.008758         0
   245/599    0.491G   0.04821   0.01526         0   0.02818  0.005968   0.09761        56       224    0.8815    0.7898    0.8303    0.4314   0.03952  0.008686         0
   246/599    0.491G   0.04842   0.01605         0   0.02828  0.005743   0.09849        65       224    0.8935    0.7856    0.8394    0.4255    0.0396  0.008736         0
   247/599    0.491G   0.04779   0.01562         0   0.02829  0.006006    0.0977        59       224    0.8871    0.8004     0.843    0.4364   0.03975  0.008586         0
   248/599    0.491G    0.0479   0.01576         0   0.02765  0.006019   0.09733        50       224    0.8915    0.7854    0.8406    0.4413   0.04001  0.008634         0
   249/599    0.491G   0.04801   0.01593         0    0.0289   0.00627   0.09911        60       224    0.8794    0.7896     0.848     0.444    0.0394  0.008596         0
   250/599    0.491G   0.04742   0.01572         0   0.02719  0.005914   0.09625        69       224    0.8916    0.7854    0.8414    0.4352   0.03984  0.008629         0
   251/599    0.491G   0.04755   0.01544         0   0.02749  0.005983   0.09647        56       224    0.8713    0.7856    0.8387    0.4144   0.04003  0.008615         0
   252/599    0.491G   0.04805   0.01564         0   0.02776  0.005781   0.09723        62       224    0.9003    0.7898     0.855    0.4392   0.03957  0.008621         0
   253/599    0.491G   0.04759   0.01603         0   0.02757  0.006043   0.09724        54       224    0.8565    0.7983    0.8469    0.4455   0.03989  0.008612         0
   254/599    0.491G   0.04853   0.01592         0   0.02882  0.005853   0.09913        50       224    0.8667    0.7877    0.8471    0.4348   0.03971  0.008657         0
   255/599    0.491G   0.04807   0.01599         0   0.02879  0.005856   0.09871        47       224    0.8727    0.7877    0.8424    0.4354   0.03962  0.008621         0
   256/599    0.491G    0.0471   0.01575         0   0.02748  0.005856   0.09619        55       224    0.8786    0.7994    0.8457    0.4303   0.03922  0.008688         0
   257/599    0.491G   0.04812   0.01583         0    0.0285  0.005785   0.09824        55       224    0.8981    0.7855    0.8511    0.4406    0.0395  0.008554         0
   258/599    0.491G   0.04805   0.01605         0   0.02792  0.006044   0.09806        64       224    0.8862     0.777    0.8386    0.4326   0.03927  0.008535         0
   259/599    0.491G   0.04699   0.01522         0   0.02712  0.005839   0.09517        52       224    0.8786    0.7989    0.8427    0.4386    0.0393  0.008638         0
   260/599    0.491G    0.0473   0.01576         0   0.02759  0.005783   0.09643        53       224    0.9042    0.7811    0.8452    0.4266    0.0393  0.008588         0
   261/599    0.491G   0.04689   0.01568         0   0.02743  0.005948   0.09595        66       224     0.863    0.8161    0.8443    0.4316   0.03961  0.008572         0
   262/599    0.491G    0.0471   0.01601         0   0.02772  0.006056   0.09688        69       224    0.8732    0.8045    0.8397    0.4334    0.0397  0.008573         0
   263/599    0.491G   0.04733   0.01543         0   0.02721  0.005963   0.09593        57       224     0.868     0.796    0.8348    0.4108   0.03993  0.008612         0
   264/599    0.491G   0.04738   0.01588         0   0.02746  0.006034   0.09676        58       224    0.8862    0.7767    0.8395    0.4262    0.0396  0.008592         0
   265/599    0.491G   0.04665   0.01545         0   0.02669  0.006005    0.0948        53       224     0.917    0.7749    0.8476    0.4172   0.03967  0.008554         0
   266/599    0.491G   0.04773   0.01582         0   0.02876  0.005944   0.09825        52       224    0.8803     0.796    0.8451    0.4204   0.03949  0.008572         0
   267/599    0.491G   0.04712   0.01568         0   0.02783  0.005887   0.09652        53       224    0.8624    0.7982    0.8404    0.4401   0.03914  0.008492         0
   268/599    0.491G   0.04672   0.01525         0   0.02699  0.005949   0.09492        53       224    0.8971    0.7601    0.8352     0.439   0.03916  0.008592         0
   269/599    0.491G    0.0471   0.01578         0   0.02758  0.005914   0.09638        52       224    0.8552    0.8023    0.8341    0.4359   0.03889  0.008562         0
   270/599    0.491G   0.04696   0.01531         0   0.02783   0.00593   0.09603        52       224    0.8802    0.7962      0.83    0.4305   0.03901  0.008578         0
   271/599    0.491G     0.047   0.01543         0   0.02691  0.005662   0.09501        79       224     0.862    0.8088    0.8357    0.4401   0.03901  0.008512         0
   272/599    0.491G   0.04777   0.01561         0   0.02762  0.005874   0.09687        76       224    0.8558    0.8068    0.8367    0.4322    0.0387  0.008531         0
   273/599    0.491G   0.04797   0.01601         0    0.0275  0.005775   0.09725        62       224    0.8436    0.8259    0.8457    0.4325   0.03886  0.008515         0
   274/599    0.491G   0.04806   0.01557         0   0.02855  0.005927   0.09811        54       224    0.8937    0.7877    0.8456    0.4382   0.03892  0.008486         0
   275/599    0.491G   0.04764   0.01552         0   0.02817   0.00565   0.09698        60       224    0.8856    0.7898    0.8473    0.4301   0.03916  0.008525         0
   276/599    0.491G   0.04707   0.01601         0   0.02743  0.005864   0.09638        57       224    0.8829    0.7686    0.8448    0.4284   0.03928  0.008567         0
   277/599    0.491G   0.04666   0.01545         0   0.02698  0.005935   0.09503        61       224    0.8723    0.7834    0.8444    0.4372   0.03919   0.00857         0
   278/599    0.491G   0.04686   0.01548         0   0.02752  0.005757   0.09561        56       224    0.8581    0.7961     0.839    0.4328   0.03904  0.008586         0
   279/599    0.491G   0.04786   0.01567         0   0.02794  0.005993   0.09746        67       224    0.8826    0.7982    0.8493    0.4409   0.03893  0.008572         0
   280/599    0.491G   0.04749   0.01547         0     0.027  0.005922   0.09588        62       224    0.8714    0.8068      0.85    0.4432   0.03923  0.008443         0
   281/599    0.491G   0.04728   0.01523         0   0.02722  0.005872    0.0956        44       224    0.8711    0.8195    0.8563    0.4491   0.03907  0.008426         0
   282/599    0.491G   0.04696    0.0155         0   0.02786  0.005872   0.09619        58       224    0.8602     0.811    0.8427    0.4463   0.03936  0.008456         0
   283/599    0.491G   0.04735   0.01556         0    0.0279  0.005821   0.09663        64       224    0.8797    0.7917    0.8437    0.4489   0.03921  0.008497         0
   284/599    0.491G   0.04744    0.0157         0   0.02704  0.005774   0.09596        54       224    0.8776    0.7941    0.8452    0.4432   0.03926  0.008492         0
   285/599    0.491G   0.04716   0.01512         0    0.0272  0.006025    0.0955        47       224    0.8654    0.8195    0.8503    0.4367   0.03922  0.008579         0
   286/599    0.491G   0.04763    0.0158         0   0.02824  0.005767   0.09745        63       224    0.8678    0.8089     0.853    0.4391   0.03936  0.008579         0
   287/599    0.491G   0.04751   0.01553         0   0.02753   0.00594   0.09651        52       224    0.9091    0.7854    0.8524    0.4189   0.03948  0.008543         0
   288/599    0.491G   0.04687   0.01557         0   0.02696  0.005753   0.09515        51       224    0.8921    0.7896     0.852    0.4374   0.03909   0.00853         0
   289/599    0.491G    0.0472   0.01542         0   0.02717   0.00557   0.09536        59       224    0.8818    0.7919    0.8573    0.4485   0.03909  0.008515         0
   290/599    0.491G   0.04791   0.01534         0   0.02705  0.005836   0.09613        63       224     0.895    0.7983    0.8636    0.4467   0.03916  0.008453         0
   291/599    0.491G   0.04758   0.01562         0   0.02769  0.006007    0.0969        64       224    0.9012     0.794    0.8529    0.4408    0.0393  0.008481         0
   292/599    0.491G   0.04705   0.01518         0    0.0279   0.00587   0.09599        60       224     0.885    0.8004    0.8487    0.4387   0.03916  0.008482         0
   293/599    0.491G   0.04675   0.01522         0   0.02694  0.005849   0.09475        55       224    0.8852    0.8025    0.8438    0.4381   0.03915  0.008468         0
   294/599    0.491G   0.04709   0.01519         0   0.02781  0.005898   0.09599        48       224    0.8941    0.7898    0.8483    0.4464   0.03893  0.008418         0
   295/599    0.491G   0.04702   0.01539         0   0.02682  0.005928   0.09517        49       224    0.8862     0.811    0.8508    0.4426   0.03904  0.008492         0
   296/599    0.491G   0.04721   0.01565         0   0.02722  0.005826   0.09592        54       224     0.891    0.7981    0.8488    0.4433   0.03913  0.008517         0
   297/599    0.491G   0.04693   0.01538         0   0.02763  0.005916   0.09585        57       224    0.8909    0.7983    0.8511    0.4399   0.03911  0.008492         0
   298/599    0.491G   0.04717   0.01554         0   0.02755  0.006091   0.09635        62       224    0.9051    0.7897    0.8577    0.4402   0.03891  0.008465         0
   299/599    0.491G   0.04687    0.0153         0   0.02729  0.005829   0.09529        59       224    0.8727    0.8152    0.8589    0.4377   0.03889  0.008444         0
   300/599    0.491G   0.04655   0.01511         0   0.02657  0.006094   0.09432        57       224    0.8793    0.8195    0.8668    0.4496   0.03872   0.00839         0
   301/599    0.491G   0.04698   0.01576         0   0.02707  0.005758   0.09557        62       224    0.8865    0.8132    0.8597    0.4523   0.03862  0.008443         0
   302/599    0.491G   0.04615   0.01537         0   0.02759  0.005721   0.09483        64       224    0.8778    0.8089    0.8534    0.4464   0.03854  0.008477         0
   303/599    0.491G   0.04672   0.01546         0   0.02693   0.00589     0.095        43       224    0.9066    0.7877    0.8537    0.4489    0.0386  0.008497         0
   304/599    0.491G   0.04665   0.01524         0   0.02738  0.005715     0.095        61       224    0.9023    0.7877    0.8425    0.4465   0.03873   0.00849         0
   305/599    0.491G   0.04701   0.01563         0   0.02786  0.005788    0.0963        55       224    0.8852    0.8025    0.8551    0.4499   0.03892  0.008478         0
   306/599    0.491G    0.0468   0.01547         0   0.02689  0.005763   0.09493        67       224    0.8847    0.7982    0.8477    0.4385   0.03896  0.008523         0
   307/599    0.491G   0.04605    0.0152         0   0.02587  0.005786   0.09291        48       224    0.8928     0.796    0.8515    0.4369   0.03869  0.008501         0
   308/599    0.491G   0.04675    0.0152         0   0.02687  0.005869   0.09468        67       224    0.8973    0.7983    0.8493    0.4513   0.03838  0.008448         0
   309/599    0.491G   0.04702   0.01534         0   0.02721  0.005723   0.09529        60       224    0.8862    0.7938    0.8464    0.4478   0.03859  0.008444         0
   310/599    0.491G   0.04712   0.01554         0    0.0272  0.005839   0.09571        54       224    0.9043    0.7834    0.8417    0.4441   0.03869  0.008473         0
   311/599    0.491G   0.04647   0.01546         0    0.0266  0.005889   0.09442        50       224    0.8948    0.7962     0.842    0.4457   0.03864  0.008462         0
   312/599    0.491G   0.04698   0.01513         0   0.02769  0.005737   0.09553        46       224    0.9002    0.8046    0.8486     0.453   0.03846  0.008411         0
   313/599    0.491G   0.04687   0.01516         0   0.02669  0.006012   0.09473        54       224    0.8844    0.7962    0.8467    0.4543   0.03868  0.008416         0
   314/599    0.491G   0.04637   0.01504         0   0.02641  0.005745   0.09357        56       224    0.9012    0.7941    0.8485    0.4525   0.03873  0.008463         0
   315/599    0.491G   0.04683   0.01522         0   0.02741  0.005728   0.09519        55       224    0.9009    0.7941    0.8479    0.4461   0.03884  0.008475         0
   316/599    0.491G   0.04655   0.01533         0   0.02757  0.005795   0.09525        48       224    0.8881    0.8087    0.8566    0.4525   0.03858  0.008446         0
   317/599    0.491G   0.04682   0.01494         0   0.02712   0.00586   0.09475        47       224    0.8831    0.8025    0.8536    0.4539   0.03847   0.00843         0
   318/599    0.491G   0.04635   0.01517         0   0.02646  0.005784   0.09376        51       224    0.9023    0.7919    0.8543    0.4493   0.03855  0.008481         0
   319/599    0.491G   0.04644   0.01554         0   0.02613  0.005813   0.09393        57       224    0.8784    0.8153    0.8546    0.4479   0.03855   0.00847         0
   320/599    0.491G    0.0473   0.01577         0   0.02775  0.005686   0.09651        65       224    0.9014    0.7962    0.8556    0.4448   0.03863  0.008441         0
   321/599    0.491G   0.04633   0.01539         0   0.02679  0.005906   0.09443        55       224    0.9142    0.7919    0.8565    0.4455   0.03875  0.008432         0
   322/599    0.491G   0.04676   0.01524         0   0.02685  0.005648    0.0945        48       224    0.8855    0.8238    0.8577    0.4525   0.03859  0.008397         0
   323/599    0.491G   0.04547   0.01532         0   0.02581  0.005747   0.09234        60       224    0.8822    0.8105    0.8597    0.4566   0.03843  0.008387         0
   324/599    0.491G   0.04635   0.01528         0   0.02656  0.005714   0.09391        62       224    0.8876    0.8044    0.8576    0.4602   0.03833   0.00838         0
   325/599    0.491G   0.04663   0.01556         0   0.02704  0.005762     0.095        62       224    0.9068    0.7854    0.8536     0.462   0.03825  0.008386         0
   326/599    0.491G   0.04631   0.01533         0   0.02652  0.005699   0.09386        52       224    0.9188    0.7707    0.8611    0.4668   0.03828  0.008407         0
   327/599    0.491G   0.04648   0.01557         0   0.02695  0.005729   0.09473        54       224    0.9223    0.7812    0.8667    0.4638   0.03828  0.008374         0
   328/599    0.491G    0.0469   0.01563         0   0.02688  0.005572   0.09498        43       224    0.9034     0.794    0.8644     0.459   0.03838  0.008342         0
   329/599    0.491G    0.0466   0.01503         0   0.02734  0.005883   0.09485        54       224    0.9201    0.7834    0.8635    0.4571   0.03833   0.00833         0
   330/599    0.491G   0.04704   0.01514         0   0.02748  0.005744   0.09539        53       224      0.91    0.7725    0.8509    0.4581   0.03847  0.008369         0
   331/599    0.491G   0.04631   0.01548         0   0.02674  0.005771    0.0943        56       224    0.9002    0.8043    0.8543    0.4563   0.03834   0.00835         0
   332/599    0.491G   0.04735   0.01553         0   0.02793  0.005872   0.09668        47       224    0.9035    0.7983    0.8589    0.4594   0.03835  0.008366         0
   333/599    0.491G   0.04674   0.01536         0   0.02707  0.005802   0.09498        53       224     0.898    0.7877    0.8505    0.4548    0.0384  0.008395         0
   334/599    0.491G   0.04633   0.01502         0   0.02663  0.005667   0.09365        44       224    0.8849    0.8004    0.8575    0.4552   0.03833  0.008368         0
   335/599    0.491G    0.0472   0.01565         0   0.02706  0.005749   0.09565        60       224    0.8835    0.8068    0.8587     0.454   0.03831  0.008346         0
   336/599    0.491G   0.04708   0.01555         0   0.02788  0.005644   0.09616        68       224    0.8754    0.8217    0.8615    0.4438   0.03839  0.008382         0
   337/599    0.491G   0.04612   0.01514         0   0.02699  0.005503   0.09376        61       224    0.8953    0.8004     0.861    0.4428   0.03854  0.008397         0
   338/599    0.491G    0.0455   0.01511         0   0.02561  0.005379    0.0916        52       224    0.8992    0.7962    0.8592    0.4466   0.03841  0.008366         0
   339/599    0.491G   0.04622   0.01517         0   0.02652  0.005363   0.09327        51       224    0.9036    0.7958    0.8634    0.4514   0.03843  0.008351         0
   340/599    0.491G   0.04651   0.01549         0   0.02619  0.005953   0.09414        68       224    0.9075    0.7915    0.8647    0.4556   0.03833  0.008368         0
   341/599    0.491G   0.04634    0.0153         0   0.02674  0.005726   0.09411        55       224    0.9091    0.7877    0.8638    0.4542   0.03829  0.008382         0
   342/599    0.491G   0.04564   0.01454         0   0.02658  0.005821   0.09259        65       224    0.8783    0.8047    0.8622    0.4539   0.03825  0.008373         0
   343/599    0.491G   0.04651   0.01536         0   0.02681   0.00564   0.09432        42       224    0.8778    0.8089    0.8636    0.4545    0.0382  0.008342         0
   344/599    0.491G   0.04592   0.01511         0    0.0255  0.005917   0.09244        57       224    0.9194    0.7771    0.8589    0.4503   0.03816   0.00831         0
   345/599    0.491G   0.04704   0.01564         0   0.02796  0.005548   0.09619        50       224    0.9127    0.7771    0.8583    0.4552   0.03816  0.008326         0
   346/599    0.491G   0.04589   0.01532         0   0.02597  0.005646   0.09282        49       224    0.8625    0.8132    0.8591    0.4524   0.03818  0.008328         0
   347/599    0.491G   0.04626   0.01507         0   0.02623  0.005853   0.09342        49       224     0.887    0.8004    0.8593    0.4526   0.03826  0.008324         0
   348/599    0.491G   0.04592   0.01554         0    0.0263  0.005843    0.0936        54       224    0.9021    0.7834    0.8637    0.4572   0.03818  0.008301         0
   349/599    0.491G   0.04603   0.01509         0   0.02657  0.005795   0.09348        41       224    0.9093    0.7877    0.8626    0.4563   0.03812  0.008306         0
   350/599    0.491G   0.04648   0.01513         0   0.02609  0.005716   0.09342        60       224     0.897    0.7962    0.8615    0.4542   0.03817  0.008308         0
   351/599    0.491G   0.04638   0.01541         0   0.02642  0.005771   0.09398        48       224    0.9133    0.7834    0.8562    0.4514   0.03828  0.008305         0
   352/599    0.491G   0.04667    0.0153         0   0.02664  0.005577   0.09419        61       224    0.8908    0.8025    0.8559    0.4516   0.03822  0.008322         0
   353/599    0.491G   0.04585   0.01523         0   0.02742  0.005552   0.09405        46       224    0.9075    0.7916    0.8591     0.458   0.03812  0.008306         0
   354/599    0.491G   0.04614   0.01541         0   0.02656  0.005649   0.09376        52       224    0.8957    0.8022    0.8569    0.4605   0.03803  0.008294         0
   355/599    0.491G   0.04628    0.0152         0   0.02706  0.005716   0.09426        61       224    0.8904    0.8047    0.8606    0.4606   0.03798  0.008284         0
   356/599    0.491G   0.04663   0.01556         0   0.02662  0.005772   0.09458        61       224    0.8824    0.8125    0.8613    0.4631   0.03806  0.008294         0
   357/599    0.491G   0.04602   0.01514         0   0.02683  0.005465   0.09346        63       224     0.871    0.8195    0.8579    0.4552   0.03812  0.008277         0
   358/599    0.491G   0.04586   0.01518         0    0.0262  0.005673   0.09291        65       224    0.8912    0.8004    0.8592    0.4615   0.03808  0.008246         0
   359/599    0.491G   0.04567   0.01499         0   0.02574  0.005734   0.09213        45       224     0.895    0.7962    0.8634    0.4631   0.03803  0.008237         0
   360/599    0.491G   0.04609   0.01543         0   0.02592  0.005844   0.09329        62       224    0.8998    0.8004    0.8666    0.4673   0.03802  0.008236         0
   361/599    0.491G   0.04632   0.01571         0   0.02665  0.005755   0.09444        71       224    0.8938    0.8047    0.8656    0.4648   0.03792  0.008236         0
   362/599    0.491G   0.04583   0.01537         0   0.02574  0.005631   0.09257        59       224    0.8747    0.8153    0.8651    0.4643   0.03789  0.008235         0
   363/599    0.491G   0.04597   0.01518         0   0.02648  0.005494   0.09312        58       224    0.8914    0.8025     0.865    0.4684   0.03792  0.008221         0
   364/599    0.491G   0.04611   0.01543         0   0.02567  0.005657   0.09286        59       224    0.9056     0.794    0.8646    0.4737   0.03792   0.00823         0
   365/599    0.491G   0.04586   0.01519         0   0.02679  0.005563   0.09339        57       224    0.9012    0.7938    0.8632    0.4676   0.03795  0.008211         0
   366/599    0.491G   0.04745   0.01579         0   0.02777  0.005729   0.09674        59       224    0.8791    0.8024    0.8616    0.4675   0.03798  0.008222         0
   367/599    0.491G   0.04621   0.01525         0   0.02641  0.005514   0.09338        58       224     0.848    0.8174    0.8595    0.4634   0.03803  0.008235         0
   368/599    0.491G   0.04641   0.01534         0   0.02669  0.005568   0.09401        53       224    0.8514    0.8153    0.8571    0.4628   0.03811  0.008233         0
   369/599    0.491G   0.04621   0.01529         0   0.02668  0.005759   0.09394        59       224    0.8929    0.7791    0.8571    0.4638   0.03811  0.008252         0
   370/599    0.491G   0.04483    0.0149         0   0.02554  0.005567   0.09083        49       224    0.9052    0.7749    0.8582    0.4638   0.03798  0.008248         0
   371/599    0.491G   0.04635   0.01586         0   0.02639  0.005507   0.09411        53       224    0.9022    0.7834    0.8599    0.4639   0.03789  0.008242         0
   372/599    0.491G   0.04553   0.01498         0   0.02559  0.005652   0.09175        58       224    0.9062    0.7834    0.8602    0.4604   0.03786  0.008256         0
   373/599    0.491G   0.04562   0.01494         0   0.02634  0.005447   0.09235        47       224     0.913    0.7813    0.8624    0.4662   0.03779  0.008229         0
   374/599    0.491G   0.04582   0.01537         0   0.02608   0.00559   0.09287        74       224    0.9134    0.7856    0.8599    0.4641   0.03779  0.008212         0
   375/599    0.491G   0.04576   0.01498         0   0.02681  0.005519   0.09307        49       224    0.9158    0.7855    0.8595     0.466   0.03781  0.008235         0
   376/599    0.491G   0.04603   0.01541         0   0.02582  0.005517   0.09277        48       224    0.9112    0.7898    0.8578    0.4644   0.03785  0.008241         0
   377/599    0.491G   0.04588    0.0153         0   0.02564  0.005496   0.09231        56       224    0.8812    0.8047    0.8577    0.4703   0.03775   0.00823         0
   378/599    0.491G   0.04627   0.01524         0   0.02648  0.005668   0.09366        57       224    0.8899    0.8068    0.8586    0.4702   0.03774  0.008238         0
   379/599    0.491G   0.04603   0.01486         0   0.02621  0.005526   0.09263        55       224    0.8881    0.8089    0.8645    0.4716   0.03774  0.008232         0
   380/599    0.491G   0.04552    0.0155         0   0.02602  0.005851   0.09289        66       224    0.8963    0.8089    0.8678    0.4664   0.03781  0.008225         0
   381/599    0.491G   0.04549   0.01523         0    0.0265  0.005574    0.0928        62       224    0.8824    0.8132    0.8659    0.4662   0.03781  0.008236         0
   382/599    0.491G   0.04676   0.01515         0   0.02692  0.005521   0.09435        64       224     0.884    0.8088    0.8675    0.4664   0.03782  0.008234         0
   383/599    0.491G   0.04487   0.01488         0   0.02589  0.005659    0.0913        53       224     0.886    0.8087    0.8671    0.4638   0.03795  0.008241         0
   384/599    0.491G   0.04588    0.0148         0    0.0258  0.005761   0.09224        44       224    0.9051    0.7895    0.8666    0.4654   0.03793  0.008232         0
